simulation time (min);1440.0;only events that occure within the simulation time are considered (events after that time are ignored)
1;EventManagerAddBikesToStation;18879;SUCCESS;134
1;EventManagerAddBikesToStation;18947;SUCCESS;134
1;EventManagerAddBikesToStation;19115;SUCCESS;81
1;EventManagerAddBikesToStation;19147;SUCCESS;81
1;EventManagerAddBikesToStation;19154;SUCCESS;81
1;EventManagerAddBikesToStation;19160;SUCCESS;81
1;EventManagerAddBikesToStation;19172;SUCCESS;81
1;EventManagerAddBikesToStation;19691;SUCCESS;128
1;EventManagerAddBikesToStation;19799;SUCCESS;128
1;EventManagerTakeBikesFromStation;19800;SUCCESS;139
1;EventManagerTakeBikesFromStation;19800;SUCCESS;126
1;EventManagerTakeBikesFromStation;19800;SUCCESS;126
1;EventManagerTakeBikesFromStation;19800;SUCCESS;126
1;EventManagerAddBikesToStation;19935;SUCCESS;128
1;EventManagerAddBikesToStation;19962;SUCCESS;128
1;EventManagerAddBikesToStation;20338;SUCCESS;81
1;EventManagerAddBikesToStation;20462;SUCCESS;81
1;EventManagerAddBikesToStation;20712;SUCCESS;6
1;EventManagerAddBikesToStation;21046;SUCCESS;81
1;EventManagerAddBikesToStation;21104;SUCCESS;81
1;EventManagerAddBikesToStation;22928;SUCCESS;172
1;EventManagerAddBikesToStation;22952;SUCCESS;172
1;EventManagerAddBikesToStation;23013;SUCCESS;172
1;EventManagerAddBikesToStation;23177;SUCCESS;172
1;EventManagerAddBikesToStation;23198;SUCCESS;172
1;EventManagerAddBikesToStation;23227;SUCCESS;172
1;EventManagerTakeBikesFromStation;23400;SUCCESS;162
1;EventManagerTakeBikesFromStation;23400;SUCCESS;162
1;EventManagerTakeBikesFromStation;23400;SUCCESS;162
1;EventManagerTakeBikesFromStation;23400;SUCCESS;127
1;EventManagerTakeBikesFromStation;23400;SUCCESS;162
1;EventManagerTakeBikesFromStation;23400;SUCCESS;127
1;EventManagerTakeBikesFromStation;23400;SUCCESS;127
1;EventManagerTakeBikesFromStation;23400;SUCCESS;127
1;EventManagerTakeBikesFromStation;23400;SUCCESS;127
1;EventManagerTakeBikesFromStation;23400;SUCCESS;136
1;EventManagerTakeBikesFromStation;23400;SUCCESS;136
1;EventManagerTakeBikesFromStation;23400;SUCCESS;136
1;EventManagerTakeBikesFromStation;23400;SUCCESS;136
1;EventManagerTakeBikesFromStation;23400;SUCCESS;136
1;EventManagerAddBikesToStation;24382;SUCCESS;108
1;EventManagerAddBikesToStation;24438;SUCCESS;108
1;EventManagerAddBikesToStation;24446;SUCCESS;108
1;EventManagerAddBikesToStation;24639;SUCCESS;108
1;EventManagerAddBikesToStation;24757;SUCCESS;108
1;EventManagerAddBikesToStation;24818;SUCCESS;108
1;EventManagerAddBikesToStation;24878;SUCCESS;108
1;EventManagerAddBikesToStation;24991;SUCCESS;53
1;EventManagerAddBikesToStation;25500;SUCCESS;151
1;EventManagerAddBikesToStation;25544;SUCCESS;151
1;EventManagerAddBikesToStation;25587;SUCCESS;151
1;EventManagerAddBikesToStation;25632;SUCCESS;151
1;EventManagerAddBikesToStation;25673;SUCCESS;151
1;EventManagerAddBikesToStation;26896;SUCCESS;108
1;EventManagerAddBikesToStation;26951;SUCCESS;108
1;EventManagerAddBikesToStation;26987;SUCCESS;108
1;EventManagerAddBikesToStation;27038;SUCCESS;108
1;EventManagerAddBikesToStation;27067;FAIL;108
1;EventManagerTakeBikesFromStation;30600;SUCCESS;80
1;EventManagerTakeBikesFromStation;30600;SUCCESS;80
1;EventManagerTakeBikesFromStation;30600;SUCCESS;49
1;EventManagerTakeBikesFromStation;30600;SUCCESS;49
1;EventManagerTakeBikesFromStation;30600;SUCCESS;49
1;EventManagerTakeBikesFromStation;30600;SUCCESS;49
1;EventManagerTakeBikesFromStation;30600;SUCCESS;49
1;EventManagerTakeBikesFromStation;30600;SUCCESS;49
1;EventManagerTakeBikesFromStation;30600;SUCCESS;49
1;EventManagerTakeBikesFromStation;30600;SUCCESS;49
1;EventManagerTakeBikesFromStation;30600;SUCCESS;49
1;EventManagerTakeBikesFromStation;30600;SUCCESS;132
1;EventManagerTakeBikesFromStation;30600;SUCCESS;132
1;EventManagerTakeBikesFromStation;30600;SUCCESS;132
1;EventManagerTakeBikesFromStation;30600;SUCCESS;132
1;EventManagerTakeBikesFromStation;30600;SUCCESS;132
1;EventManagerTakeBikesFromStation;30600;SUCCESS;132
1;EventManagerTakeBikesFromStation;30600;SUCCESS;132
1;EventManagerTakeBikesFromStation;30600;SUCCESS;132
1;EventManagerTakeBikesFromStation;30600;SUCCESS;132
1;EventManagerTakeBikesFromStation;30600;SUCCESS;132
1;EventManagerTakeBikesFromStation;30600;SUCCESS;132
1;EventManagerTakeBikesFromStation;30600;SUCCESS;132
1;EventManagerTakeBikesFromStation;30600;SUCCESS;132
1;EventManagerTakeBikesFromStation;30600;SUCCESS;80
1;EventManagerTakeBikesFromStation;30600;SUCCESS;80
1;EventManagerAddBikesToStation;32174;SUCCESS;91
1;EventManagerAddBikesToStation;32200;SUCCESS;91
1;EventManagerAddBikesToStation;32299;SUCCESS;91
1;EventManagerAddBikesToStation;32350;SUCCESS;91
1;EventManagerAddBikesToStation;32437;SUCCESS;91
1;EventManagerAddBikesToStation;32923;SUCCESS;69
1;EventManagerAddBikesToStation;32961;SUCCESS;69
1;EventManagerAddBikesToStation;33012;SUCCESS;69
1;EventManagerAddBikesToStation;33059;SUCCESS;69
1;EventManagerAddBikesToStation;33105;SUCCESS;69
1;EventManagerAddBikesToStation;33166;SUCCESS;69
1;EventManagerAddBikesToStation;33255;SUCCESS;69
1;EventManagerAddBikesToStation;33274;SUCCESS;69
1;EventManagerAddBikesToStation;33626;SUCCESS;110
1;EventManagerAddBikesToStation;33627;SUCCESS;110
1;EventManagerAddBikesToStation;33630;SUCCESS;110
1;EventManagerAddBikesToStation;33701;SUCCESS;110
1;EventManagerTakeBikesFromStation;34200;SUCCESS;132
1;EventManagerTakeBikesFromStation;34200;SUCCESS;132
1;EventManagerTakeBikesFromStation;34200;FAIL;132
1;EventManagerTakeBikesFromStation;34200;FAIL;132
1;EventManagerTakeBikesFromStation;34200;FAIL;132
1;EventManagerTakeBikesFromStation;34200;FAIL;132
1;EventManagerTakeBikesFromStation;34200;SUCCESS;82
1;EventManagerTakeBikesFromStation;34200;SUCCESS;82
1;EventManagerTakeBikesFromStation;34200;SUCCESS;82
1;EventManagerTakeBikesFromStation;34200;SUCCESS;82
1;EventManagerTakeBikesFromStation;34200;SUCCESS;82
1;EventManagerTakeBikesFromStation;34200;SUCCESS;82
1;EventManagerTakeBikesFromStation;34200;SUCCESS;80
1;EventManagerTakeBikesFromStation;34200;SUCCESS;82
1;EventManagerTakeBikesFromStation;34200;SUCCESS;50
1;EventManagerTakeBikesFromStation;34200;SUCCESS;50
1;EventManagerTakeBikesFromStation;34200;SUCCESS;80
1;EventManagerTakeBikesFromStation;34200;SUCCESS;50
1;EventManagerTakeBikesFromStation;34200;SUCCESS;80
1;EventManagerTakeBikesFromStation;34200;SUCCESS;50
1;EventManagerTakeBikesFromStation;34200;SUCCESS;80
1;EventManagerTakeBikesFromStation;34200;SUCCESS;50
1;EventManagerTakeBikesFromStation;34200;SUCCESS;80
1;EventManagerTakeBikesFromStation;34200;SUCCESS;50
1;EventManagerTakeBikesFromStation;34200;SUCCESS;80
1;EventManagerTakeBikesFromStation;34200;SUCCESS;50
1;EventManagerTakeBikesFromStation;34200;SUCCESS;50
1;EventManagerTakeBikesFromStation;34200;SUCCESS;50
1;EventManagerTakeBikesFromStation;34200;SUCCESS;135
1;EventManagerTakeBikesFromStation;34200;SUCCESS;135
1;EventManagerTakeBikesFromStation;34200;SUCCESS;135
1;EventManagerTakeBikesFromStation;34200;SUCCESS;135
1;EventManagerTakeBikesFromStation;34200;SUCCESS;135
1;EventManagerTakeBikesFromStation;34200;SUCCESS;135
1;EventManagerTakeBikesFromStation;34200;SUCCESS;135
1;EventManagerTakeBikesFromStation;34200;SUCCESS;135
1;EventManagerTakeBikesFromStation;34200;SUCCESS;135
1;EventManagerTakeBikesFromStation;34200;SUCCESS;49
1;EventManagerTakeBikesFromStation;34200;SUCCESS;135
1;EventManagerTakeBikesFromStation;34200;SUCCESS;129
1;EventManagerTakeBikesFromStation;34200;SUCCESS;129
1;EventManagerTakeBikesFromStation;34200;SUCCESS;129
1;EventManagerTakeBikesFromStation;34200;SUCCESS;129
1;EventManagerTakeBikesFromStation;34200;SUCCESS;83
1;EventManagerTakeBikesFromStation;34200;SUCCESS;129
1;EventManagerTakeBikesFromStation;34200;SUCCESS;83
1;EventManagerTakeBikesFromStation;34200;SUCCESS;83
1;EventManagerTakeBikesFromStation;34200;SUCCESS;83
1;EventManagerTakeBikesFromStation;34200;SUCCESS;83
1;EventManagerTakeBikesFromStation;34200;SUCCESS;129
1;EventManagerTakeBikesFromStation;34200;SUCCESS;83
1;EventManagerTakeBikesFromStation;34200;SUCCESS;129
1;EventManagerTakeBikesFromStation;34200;SUCCESS;79
1;EventManagerTakeBikesFromStation;34200;SUCCESS;83
1;EventManagerTakeBikesFromStation;34200;SUCCESS;79
1;EventManagerTakeBikesFromStation;34200;SUCCESS;79
1;EventManagerTakeBikesFromStation;34200;SUCCESS;79
1;EventManagerTakeBikesFromStation;34200;SUCCESS;79
1;EventManagerTakeBikesFromStation;34200;SUCCESS;79
1;EventManagerTakeBikesFromStation;34200;SUCCESS;79
1;EventManagerTakeBikesFromStation;34200;SUCCESS;79
1;EventManagerTakeBikesFromStation;34200;SUCCESS;79
1;EventManagerTakeBikesFromStation;34200;SUCCESS;79
1;EventManagerTakeBikesFromStation;34200;SUCCESS;136
1;EventManagerTakeBikesFromStation;34200;SUCCESS;136
1;EventManagerTakeBikesFromStation;34200;SUCCESS;136
1;EventManagerTakeBikesFromStation;34200;SUCCESS;136
1;EventManagerTakeBikesFromStation;34200;SUCCESS;136
1;EventManagerTakeBikesFromStation;34200;SUCCESS;136
1;EventManagerAddBikesToStation;34629;SUCCESS;167
1;EventManagerAddBikesToStation;34661;SUCCESS;167
1;EventManagerAddBikesToStation;34841;SUCCESS;167
1;EventManagerAddBikesToStation;34926;SUCCESS;167
1;EventManagerAddBikesToStation;35007;SUCCESS;95
1;EventManagerAddBikesToStation;35039;SUCCESS;95
1;EventManagerAddBikesToStation;35057;SUCCESS;167
1;EventManagerAddBikesToStation;35073;SUCCESS;95
1;EventManagerAddBikesToStation;35116;SUCCESS;95
1;EventManagerAddBikesToStation;35134;SUCCESS;109
1;EventManagerAddBikesToStation;35143;SUCCESS;95
1;EventManagerAddBikesToStation;35204;SUCCESS;167
1;EventManagerAddBikesToStation;35215;SUCCESS;95
1;EventManagerAddBikesToStation;35226;SUCCESS;167
1;EventManagerAddBikesToStation;35248;SUCCESS;167
1;EventManagerAddBikesToStation;35257;SUCCESS;109
1;EventManagerAddBikesToStation;35259;SUCCESS;109
1;EventManagerAddBikesToStation;35346;SUCCESS;95
1;EventManagerAddBikesToStation;35355;SUCCESS;109
1;EventManagerAddBikesToStation;35356;SUCCESS;109
1;EventManagerAddBikesToStation;35428;SUCCESS;91
1;EventManagerAddBikesToStation;35452;SUCCESS;109
1;EventManagerAddBikesToStation;35475;SUCCESS;91
1;EventManagerAddBikesToStation;35523;SUCCESS;109
1;EventManagerAddBikesToStation;35556;SUCCESS;95
1;EventManagerAddBikesToStation;35563;SUCCESS;91
1;EventManagerAddBikesToStation;35611;SUCCESS;91
1;EventManagerAddBikesToStation;35617;SUCCESS;95
1;EventManagerAddBikesToStation;35639;SUCCESS;162
1;EventManagerAddBikesToStation;35654;SUCCESS;91
1;EventManagerAddBikesToStation;35695;SUCCESS;95
1;EventManagerAddBikesToStation;35697;SUCCESS;162
1;EventManagerAddBikesToStation;35706;SUCCESS;91
1;EventManagerAddBikesToStation;35716;SUCCESS;95
1;EventManagerAddBikesToStation;35783;SUCCESS;95
1;EventManagerAddBikesToStation;35804;SUCCESS;95
1;EventManagerAddBikesToStation;35827;SUCCESS;154
1;EventManagerAddBikesToStation;35831;SUCCESS;162
1;EventManagerAddBikesToStation;35847;SUCCESS;95
1;EventManagerAddBikesToStation;35873;SUCCESS;162
1;EventManagerAddBikesToStation;35879;SUCCESS;154
1;EventManagerAddBikesToStation;35891;SUCCESS;95
1;EventManagerAddBikesToStation;35927;SUCCESS;95
1;EventManagerAddBikesToStation;35929;SUCCESS;154
1;EventManagerAddBikesToStation;35973;SUCCESS;95
1;EventManagerAddBikesToStation;35988;SUCCESS;154
1;EventManagerAddBikesToStation;36023;SUCCESS;162
1;EventManagerAddBikesToStation;36035;SUCCESS;162
1;EventManagerAddBikesToStation;36068;SUCCESS;154
1;EventManagerAddBikesToStation;36070;SUCCESS;154
1;EventManagerAddBikesToStation;36165;SUCCESS;154
1;EventManagerAddBikesToStation;36178;SUCCESS;154
1;EventManagerAddBikesToStation;36269;SUCCESS;154
1;EventManagerAddBikesToStation;36299;SUCCESS;162
1;EventManagerAddBikesToStation;36368;SUCCESS;162
1;EventManagerAddBikesToStation;36377;SUCCESS;162
1;EventManagerAddBikesToStation;36514;SUCCESS;109
1;EventManagerAddBikesToStation;36716;SUCCESS;158
1;EventManagerAddBikesToStation;36761;SUCCESS;110
1;EventManagerAddBikesToStation;36915;SUCCESS;110
1;EventManagerAddBikesToStation;37005;SUCCESS;110
1;EventManagerAddBikesToStation;37012;SUCCESS;110
1;EventManagerAddBikesToStation;37019;SUCCESS;110
1;EventManagerAddBikesToStation;37380;SUCCESS;113
1;EventManagerAddBikesToStation;37450;SUCCESS;113
1;EventManagerAddBikesToStation;37464;SUCCESS;158
1;EventManagerAddBikesToStation;37474;SUCCESS;113
1;EventManagerAddBikesToStation;37572;SUCCESS;158
1;EventManagerAddBikesToStation;37628;SUCCESS;158
1;EventManagerAddBikesToStation;37668;SUCCESS;158
1;EventManagerAddBikesToStation;37759;SUCCESS;158
1;EventManagerTakeBikesFromStation;37800;SUCCESS;76
1;EventManagerTakeBikesFromStation;37800;SUCCESS;76
1;EventManagerTakeBikesFromStation;37800;SUCCESS;76
1;EventManagerTakeBikesFromStation;37800;SUCCESS;76
1;EventManagerTakeBikesFromStation;37800;SUCCESS;76
1;EventManagerTakeBikesFromStation;37800;SUCCESS;76
1;EventManagerTakeBikesFromStation;37800;SUCCESS;76
1;EventManagerTakeBikesFromStation;37800;SUCCESS;75
1;EventManagerTakeBikesFromStation;37800;SUCCESS;75
1;EventManagerTakeBikesFromStation;37800;SUCCESS;128
1;EventManagerTakeBikesFromStation;37800;SUCCESS;75
1;EventManagerTakeBikesFromStation;37800;SUCCESS;75
1;EventManagerTakeBikesFromStation;37800;SUCCESS;75
1;EventManagerTakeBikesFromStation;37800;SUCCESS;75
1;EventManagerTakeBikesFromStation;37800;SUCCESS;128
1;EventManagerTakeBikesFromStation;37800;SUCCESS;75
1;EventManagerTakeBikesFromStation;37800;SUCCESS;75
1;EventManagerTakeBikesFromStation;37800;SUCCESS;75
1;EventManagerTakeBikesFromStation;37800;SUCCESS;75
1;EventManagerTakeBikesFromStation;37800;SUCCESS;128
1;EventManagerTakeBikesFromStation;37800;SUCCESS;75
1;EventManagerTakeBikesFromStation;37800;SUCCESS;75
1;EventManagerTakeBikesFromStation;37800;SUCCESS;128
1;EventManagerTakeBikesFromStation;37800;SUCCESS;77
1;EventManagerTakeBikesFromStation;37800;SUCCESS;77
1;EventManagerTakeBikesFromStation;37800;SUCCESS;77
1;EventManagerTakeBikesFromStation;37800;SUCCESS;77
1;EventManagerTakeBikesFromStation;37800;SUCCESS;77
1;EventManagerTakeBikesFromStation;37800;SUCCESS;77
1;EventManagerTakeBikesFromStation;37800;SUCCESS;77
1;EventManagerTakeBikesFromStation;37800;SUCCESS;77
1;EventManagerTakeBikesFromStation;37800;SUCCESS;77
1;EventManagerTakeBikesFromStation;37800;SUCCESS;77
1;EventManagerTakeBikesFromStation;37800;SUCCESS;77
1;EventManagerTakeBikesFromStation;37800;SUCCESS;168
1;EventManagerTakeBikesFromStation;37800;SUCCESS;168
1;EventManagerTakeBikesFromStation;37800;SUCCESS;168
1;EventManagerTakeBikesFromStation;37800;SUCCESS;168
1;EventManagerTakeBikesFromStation;37800;SUCCESS;168
1;EventManagerTakeBikesFromStation;37800;SUCCESS;82
1;EventManagerTakeBikesFromStation;37800;SUCCESS;168
1;EventManagerTakeBikesFromStation;37800;SUCCESS;168
1;EventManagerTakeBikesFromStation;37800;SUCCESS;82
1;EventManagerTakeBikesFromStation;37800;SUCCESS;82
1;EventManagerTakeBikesFromStation;37800;SUCCESS;82
1;EventManagerTakeBikesFromStation;37800;SUCCESS;82
1;EventManagerTakeBikesFromStation;37800;SUCCESS;82
1;EventManagerTakeBikesFromStation;37800;SUCCESS;82
1;EventManagerTakeBikesFromStation;37800;SUCCESS;129
1;EventManagerTakeBikesFromStation;37800;SUCCESS;129
1;EventManagerTakeBikesFromStation;37800;SUCCESS;129
1;EventManagerTakeBikesFromStation;37800;SUCCESS;168
1;EventManagerTakeBikesFromStation;37800;SUCCESS;163
1;EventManagerTakeBikesFromStation;37800;SUCCESS;129
1;EventManagerTakeBikesFromStation;37800;SUCCESS;163
1;EventManagerTakeBikesFromStation;37800;SUCCESS;129
1;EventManagerTakeBikesFromStation;37800;SUCCESS;129
1;EventManagerTakeBikesFromStation;37800;SUCCESS;163
1;EventManagerTakeBikesFromStation;37800;SUCCESS;129
1;EventManagerTakeBikesFromStation;37800;SUCCESS;163
1;EventManagerTakeBikesFromStation;37800;SUCCESS;163
1;EventManagerTakeBikesFromStation;37800;SUCCESS;163
1;EventManagerTakeBikesFromStation;37800;SUCCESS;129
1;EventManagerTakeBikesFromStation;37800;SUCCESS;129
1;EventManagerTakeBikesFromStation;37800;SUCCESS;129
1;EventManagerTakeBikesFromStation;37800;SUCCESS;129
1;EventManagerTakeBikesFromStation;37800;SUCCESS;129
1;EventManagerTakeBikesFromStation;37800;SUCCESS;129
1;EventManagerTakeBikesFromStation;37800;SUCCESS;129
1;EventManagerTakeBikesFromStation;37800;SUCCESS;133
1;EventManagerTakeBikesFromStation;37800;SUCCESS;133
1;EventManagerTakeBikesFromStation;37800;SUCCESS;133
1;EventManagerTakeBikesFromStation;37800;SUCCESS;133
1;EventManagerTakeBikesFromStation;37800;SUCCESS;133
1;EventManagerTakeBikesFromStation;37800;SUCCESS;134
1;EventManagerTakeBikesFromStation;37800;SUCCESS;134
1;EventManagerTakeBikesFromStation;37800;SUCCESS;134
1;EventManagerTakeBikesFromStation;37800;SUCCESS;134
1;EventManagerTakeBikesFromStation;37800;SUCCESS;134
1;EventManagerTakeBikesFromStation;37800;SUCCESS;134
1;EventManagerTakeBikesFromStation;37800;SUCCESS;134
1;EventManagerTakeBikesFromStation;37800;SUCCESS;134
1;EventManagerTakeBikesFromStation;37800;SUCCESS;134
1;EventManagerTakeBikesFromStation;37800;SUCCESS;134
1;EventManagerAddBikesToStation;37850;SUCCESS;158
1;EventManagerAddBikesToStation;37917;SUCCESS;158
1;EventManagerAddBikesToStation;38077;SUCCESS;113
1;EventManagerAddBikesToStation;38078;SUCCESS;113
1;EventManagerAddBikesToStation;38157;SUCCESS;167
1;EventManagerAddBikesToStation;38192;SUCCESS;113
1;EventManagerAddBikesToStation;38517;SUCCESS;93
1;EventManagerAddBikesToStation;38546;SUCCESS;93
1;EventManagerAddBikesToStation;38582;SUCCESS;93
1;EventManagerAddBikesToStation;38619;SUCCESS;93
1;EventManagerAddBikesToStation;38657;SUCCESS;93
1;EventManagerAddBikesToStation;38697;SUCCESS;93
1;EventManagerAddBikesToStation;38733;SUCCESS;111
1;EventManagerAddBikesToStation;38743;SUCCESS;93
1;EventManagerAddBikesToStation;38778;SUCCESS;93
1;EventManagerAddBikesToStation;38813;SUCCESS;111
1;EventManagerAddBikesToStation;38816;SUCCESS;93
1;EventManagerAddBikesToStation;38850;SUCCESS;111
1;EventManagerAddBikesToStation;38853;SUCCESS;145
1;EventManagerAddBikesToStation;38857;SUCCESS;93
1;EventManagerAddBikesToStation;38889;SUCCESS;111
1;EventManagerAddBikesToStation;38897;SUCCESS;93
1;EventManagerAddBikesToStation;38905;SUCCESS;145
1;EventManagerAddBikesToStation;38949;SUCCESS;145
1;EventManagerAddBikesToStation;38959;SUCCESS;111
1;EventManagerAddBikesToStation;38968;SUCCESS;111
1;EventManagerAddBikesToStation;38989;SUCCESS;111
1;EventManagerAddBikesToStation;38992;SUCCESS;151
1;EventManagerAddBikesToStation;39056;SUCCESS;145
1;EventManagerAddBikesToStation;39084;SUCCESS;151
1;EventManagerAddBikesToStation;39091;SUCCESS;151
1;EventManagerAddBikesToStation;39112;SUCCESS;145
1;EventManagerAddBikesToStation;39134;SUCCESS;99
1;EventManagerAddBikesToStation;39159;SUCCESS;145
1;EventManagerAddBikesToStation;39210;SUCCESS;145
1;EventManagerAddBikesToStation;39258;SUCCESS;151
1;EventManagerAddBikesToStation;39261;SUCCESS;111
1;EventManagerAddBikesToStation;39291;SUCCESS;99
1;EventManagerAddBikesToStation;39392;SUCCESS;112
1;EventManagerAddBikesToStation;39400;SUCCESS;151
1;EventManagerAddBikesToStation;39401;SUCCESS;151
1;EventManagerAddBikesToStation;39430;SUCCESS;112
1;EventManagerAddBikesToStation;39454;SUCCESS;112
1;EventManagerAddBikesToStation;39455;SUCCESS;151
1;EventManagerAddBikesToStation;39465;SUCCESS;112
1;EventManagerAddBikesToStation;39521;SUCCESS;99
1;EventManagerAddBikesToStation;39615;SUCCESS;112
1;EventManagerAddBikesToStation;39633;SUCCESS;147
1;EventManagerAddBikesToStation;39643;SUCCESS;112
1;EventManagerAddBikesToStation;39674;SUCCESS;112
1;EventManagerAddBikesToStation;39679;SUCCESS;112
1;EventManagerAddBikesToStation;39695;SUCCESS;143
1;EventManagerAddBikesToStation;39771;SUCCESS;147
1;EventManagerAddBikesToStation;39776;SUCCESS;99
1;EventManagerAddBikesToStation;39779;SUCCESS;147
1;EventManagerAddBikesToStation;39804;SUCCESS;112
1;EventManagerAddBikesToStation;39814;SUCCESS;147
1;EventManagerAddBikesToStation;39837;SUCCESS;108
1;EventManagerAddBikesToStation;39841;SUCCESS;112
1;EventManagerAddBikesToStation;39871;SUCCESS;112
1;EventManagerAddBikesToStation;39885;SUCCESS;108
1;EventManagerAddBikesToStation;39947;SUCCESS;147
1;EventManagerAddBikesToStation;39968;SUCCESS;147
1;EventManagerAddBikesToStation;39971;SUCCESS;108
1;EventManagerAddBikesToStation;40015;SUCCESS;147
1;EventManagerAddBikesToStation;40018;SUCCESS;108
1;EventManagerAddBikesToStation;40062;SUCCESS;108
1;EventManagerAddBikesToStation;40116;SUCCESS;108
1;EventManagerAddBikesToStation;40198;SUCCESS;108
1;EventManagerAddBikesToStation;40303;SUCCESS;143
1;EventManagerAddBikesToStation;40426;SUCCESS;143
1;EventManagerAddBikesToStation;40579;SUCCESS;143
1;EventManagerAddBikesToStation;40582;SUCCESS;143
1;EventManagerAddBikesToStation;40584;SUCCESS;143
1;EventManagerAddBikesToStation;40746;SUCCESS;143
1;EventManagerTakeBikesFromStation;41400;SUCCESS;133
1;EventManagerTakeBikesFromStation;41400;SUCCESS;133
1;EventManagerTakeBikesFromStation;41400;SUCCESS;133
1;EventManagerAddBikesToStation;43060;SUCCESS;110
1;EventManagerAddBikesToStation;43106;SUCCESS;110
1;EventManagerAddBikesToStation;43140;SUCCESS;110
1;EventManagerAddBikesToStation;43141;SUCCESS;110
1;EventManagerAddBikesToStation;43190;SUCCESS;110
1;EventManagerAddBikesToStation;43854;SUCCESS;69
1;EventManagerAddBikesToStation;44047;SUCCESS;69
1;EventManagerAddBikesToStation;44081;SUCCESS;69
1;EventManagerAddBikesToStation;44381;SUCCESS;69
1;EventManagerAddBikesToStation;44517;SUCCESS;69
1;EventManagerAddBikesToStation;44628;SUCCESS;69
1;EventManagerAddBikesToStation;44668;SUCCESS;69
1;EventManagerAddBikesToStation;44902;SUCCESS;69
1;EventManagerTakeBikesFromStation;45000;SUCCESS;136
1;EventManagerTakeBikesFromStation;45000;SUCCESS;136
1;EventManagerTakeBikesFromStation;45000;SUCCESS;136
1;EventManagerTakeBikesFromStation;45000;SUCCESS;136
1;EventManagerTakeBikesFromStation;45000;SUCCESS;136
1;EventManagerTakeBikesFromStation;45000;SUCCESS;136
1;EventManagerTakeBikesFromStation;45000;SUCCESS;136
