simulation time (min);1440.0;only events that occure within the simulation time are considered (events after that time are ignored)
1;EventManagerTakeBikesFromStation;63000;SUCCESS;77
1;EventManagerTakeBikesFromStation;63000;SUCCESS;77
1;EventManagerTakeBikesFromStation;63000;SUCCESS;77
1;EventManagerTakeBikesFromStation;63000;SUCCESS;53
1;EventManagerTakeBikesFromStation;63000;SUCCESS;53
1;EventManagerTakeBikesFromStation;63000;SUCCESS;53
1;EventManagerTakeBikesFromStation;63000;SUCCESS;53
1;EventManagerTakeBikesFromStation;63000;SUCCESS;53
1;EventManagerTakeBikesFromStation;63000;SUCCESS;10
1;EventManagerTakeBikesFromStation;63000;SUCCESS;133
1;EventManagerTakeBikesFromStation;63000;SUCCESS;133
1;EventManagerTakeBikesFromStation;63000;SUCCESS;133
1;EventManagerTakeBikesFromStation;63000;SUCCESS;133
1;EventManagerTakeBikesFromStation;63000;SUCCESS;133
1;EventManagerTakeBikesFromStation;63000;SUCCESS;133
1;EventManagerTakeBikesFromStation;63000;SUCCESS;133
1;EventManagerTakeBikesFromStation;63000;SUCCESS;49
1;EventManagerTakeBikesFromStation;63000;SUCCESS;77
1;EventManagerTakeBikesFromStation;63000;SUCCESS;77
1;EventManagerTakeBikesFromStation;63000;SUCCESS;53
1;EventManagerTakeBikesFromStation;63000;SUCCESS;49
1;EventManagerTakeBikesFromStation;63000;SUCCESS;77
1;EventManagerTakeBikesFromStation;63000;SUCCESS;53
1;EventManagerTakeBikesFromStation;63000;SUCCESS;53
1;EventManagerTakeBikesFromStation;63000;SUCCESS;77
1;EventManagerTakeBikesFromStation;63000;SUCCESS;53
1;EventManagerTakeBikesFromStation;63000;SUCCESS;87
1;EventManagerTakeBikesFromStation;63000;SUCCESS;49
1;EventManagerTakeBikesFromStation;63000;SUCCESS;87
1;EventManagerTakeBikesFromStation;63000;SUCCESS;53
1;EventManagerAddBikesToStation;63541;SUCCESS;105
1;EventManagerAddBikesToStation;63675;SUCCESS;124
1;EventManagerAddBikesToStation;63801;SUCCESS;105
1;EventManagerAddBikesToStation;63848;SUCCESS;105
1;EventManagerAddBikesToStation;63870;SUCCESS;105
1;EventManagerAddBikesToStation;63890;SUCCESS;105
1;EventManagerAddBikesToStation;63907;SUCCESS;105
1;EventManagerAddBikesToStation;63920;SUCCESS;105
1;EventManagerAddBikesToStation;63970;SUCCESS;123
1;EventManagerAddBikesToStation;63972;SUCCESS;124
1;EventManagerAddBikesToStation;64005;SUCCESS;124
1;EventManagerAddBikesToStation;64063;SUCCESS;124
1;EventManagerAddBikesToStation;64094;SUCCESS;124
1;EventManagerAddBikesToStation;64163;SUCCESS;124
1;EventManagerAddBikesToStation;64190;SUCCESS;123
1;EventManagerAddBikesToStation;64242;SUCCESS;91
1;EventManagerAddBikesToStation;64308;SUCCESS;91
1;EventManagerAddBikesToStation;64379;SUCCESS;91
1;EventManagerAddBikesToStation;64453;SUCCESS;105
1;EventManagerAddBikesToStation;64615;SUCCESS;103
1;EventManagerAddBikesToStation;64632;SUCCESS;103
1;EventManagerAddBikesToStation;64652;SUCCESS;91
1;EventManagerAddBikesToStation;64659;SUCCESS;103
1;EventManagerAddBikesToStation;64671;SUCCESS;91
1;EventManagerAddBikesToStation;64674;SUCCESS;103
1;EventManagerAddBikesToStation;64695;SUCCESS;103
1;EventManagerAddBikesToStation;64715;SUCCESS;103
1;EventManagerAddBikesToStation;64733;SUCCESS;91
1;EventManagerAddBikesToStation;64743;SUCCESS;103
1;EventManagerAddBikesToStation;64753;SUCCESS;103
1;EventManagerAddBikesToStation;64785;SUCCESS;103
1;EventManagerAddBikesToStation;64881;SUCCESS;91
1;EventManagerAddBikesToStation;64922;SUCCESS;91
1;EventManagerAddBikesToStation;64962;SUCCESS;91
1;EventManagerAddBikesToStation;64982;SUCCESS;91
1;EventManagerAddBikesToStation;65110;SUCCESS;17
1;EventManagerAddBikesToStation;65159;SUCCESS;17
1;EventManagerAddBikesToStation;65363;SUCCESS;17
1;EventManagerAddBikesToStation;65758;SUCCESS;17
1;EventManagerAddBikesToStation;65760;SUCCESS;17
1;EventManagerAddBikesToStation;66323;SUCCESS;64
1;EventManagerAddBikesToStation;66333;SUCCESS;64
1;EventManagerAddBikesToStation;66365;SUCCESS;64
1;EventManagerAddBikesToStation;66399;SUCCESS;64
1;EventManagerTakeBikesFromStation;66600;SUCCESS;83
1;EventManagerTakeBikesFromStation;66600;SUCCESS;65
1;EventManagerTakeBikesFromStation;66600;SUCCESS;83
1;EventManagerTakeBikesFromStation;66600;SUCCESS;135
1;EventManagerTakeBikesFromStation;66600;SUCCESS;135
1;EventManagerTakeBikesFromStation;66600;SUCCESS;65
1;EventManagerTakeBikesFromStation;66600;SUCCESS;135
1;EventManagerTakeBikesFromStation;66600;SUCCESS;65
1;EventManagerTakeBikesFromStation;66600;SUCCESS;65
1;EventManagerTakeBikesFromStation;66600;SUCCESS;133
1;EventManagerTakeBikesFromStation;66600;SUCCESS;83
1;EventManagerTakeBikesFromStation;66600;SUCCESS;66
1;EventManagerTakeBikesFromStation;66600;SUCCESS;66
1;EventManagerTakeBikesFromStation;66600;SUCCESS;66
1;EventManagerTakeBikesFromStation;66600;SUCCESS;66
1;EventManagerTakeBikesFromStation;66600;SUCCESS;65
1;EventManagerTakeBikesFromStation;66600;SUCCESS;66
1;EventManagerTakeBikesFromStation;66600;SUCCESS;65
1;EventManagerTakeBikesFromStation;66600;SUCCESS;135
1;EventManagerTakeBikesFromStation;66600;SUCCESS;65
1;EventManagerTakeBikesFromStation;66600;SUCCESS;65
1;EventManagerTakeBikesFromStation;66600;SUCCESS;135
1;EventManagerTakeBikesFromStation;66600;SUCCESS;135
1;EventManagerTakeBikesFromStation;66600;SUCCESS;135
1;EventManagerTakeBikesFromStation;66600;SUCCESS;135
1;EventManagerTakeBikesFromStation;66600;SUCCESS;82
1;EventManagerTakeBikesFromStation;66600;SUCCESS;83
1;EventManagerTakeBikesFromStation;66600;SUCCESS;65
1;EventManagerTakeBikesFromStation;66600;SUCCESS;83
1;EventManagerTakeBikesFromStation;66600;SUCCESS;135
1;EventManagerTakeBikesFromStation;66600;SUCCESS;83
1;EventManagerTakeBikesFromStation;66600;SUCCESS;66
1;EventManagerTakeBikesFromStation;66600;SUCCESS;66
1;EventManagerTakeBikesFromStation;66600;SUCCESS;83
1;EventManagerTakeBikesFromStation;66600;SUCCESS;83
1;EventManagerTakeBikesFromStation;66600;SUCCESS;66
1;EventManagerTakeBikesFromStation;66600;SUCCESS;135
1;EventManagerTakeBikesFromStation;66600;SUCCESS;65
1;EventManagerTakeBikesFromStation;66600;SUCCESS;65
1;EventManagerTakeBikesFromStation;66600;SUCCESS;65
1;EventManagerTakeBikesFromStation;66600;SUCCESS;83
1;EventManagerTakeBikesFromStation;66600;SUCCESS;133
1;EventManagerAddBikesToStation;66607;SUCCESS;98
1;EventManagerAddBikesToStation;66628;SUCCESS;64
1;EventManagerAddBikesToStation;66663;SUCCESS;64
1;EventManagerAddBikesToStation;66674;SUCCESS;64
1;EventManagerAddBikesToStation;66686;SUCCESS;64
1;EventManagerAddBikesToStation;66733;SUCCESS;98
1;EventManagerAddBikesToStation;66779;SUCCESS;64
1;EventManagerAddBikesToStation;66818;SUCCESS;64
1;EventManagerAddBikesToStation;66953;SUCCESS;98
1;EventManagerAddBikesToStation;66976;SUCCESS;98
1;EventManagerAddBikesToStation;67109;SUCCESS;98
1;EventManagerAddBikesToStation;67235;SUCCESS;98
1;EventManagerAddBikesToStation;67678;SUCCESS;148
1;EventManagerAddBikesToStation;67736;SUCCESS;148
1;EventManagerAddBikesToStation;67796;SUCCESS;104
1;EventManagerAddBikesToStation;67803;SUCCESS;148
1;EventManagerAddBikesToStation;67808;SUCCESS;104
1;EventManagerAddBikesToStation;67846;SUCCESS;104
1;EventManagerAddBikesToStation;67852;SUCCESS;104
1;EventManagerAddBikesToStation;67901;SUCCESS;104
1;EventManagerAddBikesToStation;67913;SUCCESS;104
1;EventManagerAddBikesToStation;67976;SUCCESS;104
1;EventManagerAddBikesToStation;68010;SUCCESS;104
1;EventManagerAddBikesToStation;68339;SUCCESS;107
1;EventManagerAddBikesToStation;68408;SUCCESS;104
1;EventManagerAddBikesToStation;68471;SUCCESS;104
1;EventManagerAddBikesToStation;68477;SUCCESS;104
1;EventManagerAddBikesToStation;68613;SUCCESS;162
1;EventManagerAddBikesToStation;68756;SUCCESS;162
1;EventManagerAddBikesToStation;68814;SUCCESS;162
1;EventManagerAddBikesToStation;68861;SUCCESS;162
1;EventManagerAddBikesToStation;68894;SUCCESS;152
1;EventManagerAddBikesToStation;68955;SUCCESS;152
1;EventManagerAddBikesToStation;68978;SUCCESS;76
1;EventManagerAddBikesToStation;69027;SUCCESS;76
1;EventManagerAddBikesToStation;69036;SUCCESS;76
1;EventManagerAddBikesToStation;69063;SUCCESS;152
1;EventManagerAddBikesToStation;69077;SUCCESS;76
1;EventManagerAddBikesToStation;69080;SUCCESS;76
1;EventManagerAddBikesToStation;69089;SUCCESS;76
1;EventManagerAddBikesToStation;69089;SUCCESS;152
1;EventManagerAddBikesToStation;69111;SUCCESS;76
1;EventManagerAddBikesToStation;69127;SUCCESS;76
1;EventManagerAddBikesToStation;69142;SUCCESS;76
1;EventManagerAddBikesToStation;69151;SUCCESS;152
1;EventManagerAddBikesToStation;69205;SUCCESS;152
1;EventManagerAddBikesToStation;69269;SUCCESS;152
1;EventManagerAddBikesToStation;69331;SUCCESS;152
1;EventManagerAddBikesToStation;69938;SUCCESS;100
1;EventManagerAddBikesToStation;70052;SUCCESS;100
1;EventManagerAddBikesToStation;70079;SUCCESS;100
1;EventManagerAddBikesToStation;70113;SUCCESS;148
1;EventManagerAddBikesToStation;70123;SUCCESS;100
1;EventManagerAddBikesToStation;70188;SUCCESS;148
1;EventManagerTakeBikesFromStation;70200;SUCCESS;81
1;EventManagerTakeBikesFromStation;70200;SUCCESS;81
1;EventManagerTakeBikesFromStation;70200;SUCCESS;82
1;EventManagerTakeBikesFromStation;70200;SUCCESS;81
1;EventManagerTakeBikesFromStation;70200;SUCCESS;129
1;EventManagerTakeBikesFromStation;70200;SUCCESS;82
1;EventManagerTakeBikesFromStation;70200;SUCCESS;82
1;EventManagerTakeBikesFromStation;70200;SUCCESS;81
1;EventManagerTakeBikesFromStation;70200;SUCCESS;81
1;EventManagerTakeBikesFromStation;70200;SUCCESS;82
1;EventManagerTakeBikesFromStation;70200;SUCCESS;81
1;EventManagerTakeBikesFromStation;70200;SUCCESS;81
1;EventManagerTakeBikesFromStation;70200;SUCCESS;82
1;EventManagerTakeBikesFromStation;70200;SUCCESS;49
1;EventManagerTakeBikesFromStation;70200;SUCCESS;129
1;EventManagerTakeBikesFromStation;70200;SUCCESS;57
1;EventManagerTakeBikesFromStation;70200;SUCCESS;57
1;EventManagerTakeBikesFromStation;70200;SUCCESS;49
1;EventManagerTakeBikesFromStation;70200;SUCCESS;49
1;EventManagerTakeBikesFromStation;70200;SUCCESS;81
1;EventManagerTakeBikesFromStation;70200;SUCCESS;81
1;EventManagerTakeBikesFromStation;70200;SUCCESS;57
1;EventManagerTakeBikesFromStation;70200;SUCCESS;129
1;EventManagerTakeBikesFromStation;70200;SUCCESS;57
1;EventManagerTakeBikesFromStation;70200;SUCCESS;57
1;EventManagerTakeBikesFromStation;70200;SUCCESS;129
1;EventManagerTakeBikesFromStation;70200;SUCCESS;129
1;EventManagerTakeBikesFromStation;70200;SUCCESS;57
1;EventManagerTakeBikesFromStation;70200;SUCCESS;57
1;EventManagerTakeBikesFromStation;70200;SUCCESS;81
1;EventManagerTakeBikesFromStation;70200;SUCCESS;81
1;EventManagerTakeBikesFromStation;70200;SUCCESS;81
1;EventManagerTakeBikesFromStation;70200;SUCCESS;81
1;EventManagerTakeBikesFromStation;70200;SUCCESS;49
1;EventManagerTakeBikesFromStation;70200;SUCCESS;129
1;EventManagerTakeBikesFromStation;70200;SUCCESS;57
1;EventManagerTakeBikesFromStation;70200;SUCCESS;81
1;EventManagerTakeBikesFromStation;70200;SUCCESS;82
1;EventManagerTakeBikesFromStation;70200;SUCCESS;57
1;EventManagerTakeBikesFromStation;70200;SUCCESS;81
1;EventManagerTakeBikesFromStation;70200;SUCCESS;49
1;EventManagerTakeBikesFromStation;70200;SUCCESS;129
1;EventManagerTakeBikesFromStation;70200;SUCCESS;49
1;EventManagerTakeBikesFromStation;70200;SUCCESS;129
1;EventManagerTakeBikesFromStation;70200;SUCCESS;129
1;EventManagerAddBikesToStation;70378;SUCCESS;97
1;EventManagerAddBikesToStation;70618;SUCCESS;97
1;EventManagerAddBikesToStation;70630;SUCCESS;97
1;EventManagerAddBikesToStation;70647;SUCCESS;97
1;EventManagerAddBikesToStation;70651;SUCCESS;97
1;EventManagerAddBikesToStation;71131;SUCCESS;148
1;EventManagerAddBikesToStation;71196;SUCCESS;148
1;EventManagerAddBikesToStation;71407;SUCCESS;21
1;EventManagerAddBikesToStation;71513;SUCCESS;21
1;EventManagerAddBikesToStation;71565;SUCCESS;167
1;EventManagerAddBikesToStation;71582;SUCCESS;167
1;EventManagerAddBikesToStation;71602;SUCCESS;107
1;EventManagerAddBikesToStation;71615;SUCCESS;167
1;EventManagerAddBikesToStation;71630;SUCCESS;167
1;EventManagerAddBikesToStation;71665;SUCCESS;167
1;EventManagerAddBikesToStation;71675;SUCCESS;167
1;EventManagerAddBikesToStation;71713;SUCCESS;167
1;EventManagerAddBikesToStation;71731;SUCCESS;167
1;EventManagerAddBikesToStation;71747;SUCCESS;107
1;EventManagerAddBikesToStation;71750;SUCCESS;167
1;EventManagerAddBikesToStation;71851;SUCCESS;107
1;EventManagerAddBikesToStation;71980;SUCCESS;107
1;EventManagerAddBikesToStation;72293;SUCCESS;21
1;EventManagerAddBikesToStation;72294;SUCCESS;21
1;EventManagerAddBikesToStation;72348;SUCCESS;21
1;EventManagerAddBikesToStation;72352;SUCCESS;21
1;EventManagerAddBikesToStation;72485;SUCCESS;21
1;EventManagerAddBikesToStation;72488;SUCCESS;21
1;EventManagerAddBikesToStation;72650;SUCCESS;100
1;EventManagerAddBikesToStation;72675;SUCCESS;100
1;EventManagerAddBikesToStation;73013;SUCCESS;32
1;EventManagerAddBikesToStation;73025;SUCCESS;32
1;EventManagerAddBikesToStation;73037;SUCCESS;32
1;EventManagerAddBikesToStation;73138;SUCCESS;32
1;EventManagerAddBikesToStation;73148;SUCCESS;32
1;EventManagerAddBikesToStation;73314;SUCCESS;32
1;EventManagerAddBikesToStation;73413;SUCCESS;32
1;EventManagerAddBikesToStation;73521;SUCCESS;159
1;EventManagerAddBikesToStation;73545;SUCCESS;159
1;EventManagerAddBikesToStation;73694;SUCCESS;159
1;EventManagerAddBikesToStation;73713;SUCCESS;159
1;EventManagerAddBikesToStation;73798;SUCCESS;159
1;EventManagerTakeBikesFromStation;73800;SUCCESS;41
1;EventManagerTakeBikesFromStation;73800;SUCCESS;41
1;EventManagerTakeBikesFromStation;73800;SUCCESS;41
1;EventManagerTakeBikesFromStation;73800;SUCCESS;41
1;EventManagerTakeBikesFromStation;73800;SUCCESS;41
1;EventManagerTakeBikesFromStation;73800;SUCCESS;41
1;EventManagerTakeBikesFromStation;73800;SUCCESS;41
1;EventManagerTakeBikesFromStation;73800;SUCCESS;41
1;EventManagerTakeBikesFromStation;73800;SUCCESS;41
1;EventManagerTakeBikesFromStation;73800;SUCCESS;41
1;EventManagerAddBikesToStation;73818;SUCCESS;159
1;EventManagerAddBikesToStation;73934;SUCCESS;159
1;EventManagerAddBikesToStation;73988;SUCCESS;159
1;EventManagerAddBikesToStation;74002;SUCCESS;159
1;EventManagerAddBikesToStation;76289;SUCCESS;110
1;EventManagerAddBikesToStation;76353;SUCCESS;110
1;EventManagerAddBikesToStation;76426;SUCCESS;110
1;EventManagerAddBikesToStation;76492;SUCCESS;110
1;EventManagerAddBikesToStation;76560;SUCCESS;110
1;EventManagerAddBikesToStation;76644;SUCCESS;110
1;EventManagerTakeBikesFromStation;77400;SUCCESS;149
1;EventManagerTakeBikesFromStation;77400;SUCCESS;128
1;EventManagerTakeBikesFromStation;77400;SUCCESS;139
1;EventManagerTakeBikesFromStation;77400;SUCCESS;135
1;EventManagerTakeBikesFromStation;77400;SUCCESS;175
1;EventManagerTakeBikesFromStation;77400;SUCCESS;175
1;EventManagerTakeBikesFromStation;77400;SUCCESS;139
1;EventManagerTakeBikesFromStation;77400;SUCCESS;135
1;EventManagerTakeBikesFromStation;77400;SUCCESS;128
1;EventManagerTakeBikesFromStation;77400;SUCCESS;149
1;EventManagerTakeBikesFromStation;77400;SUCCESS;149
1;EventManagerTakeBikesFromStation;77400;SUCCESS;139
1;EventManagerTakeBikesFromStation;77400;SUCCESS;128
1;EventManagerTakeBikesFromStation;77400;SUCCESS;135
1;EventManagerTakeBikesFromStation;77400;SUCCESS;135
1;EventManagerTakeBikesFromStation;77400;SUCCESS;136
1;EventManagerTakeBikesFromStation;77400;SUCCESS;129
1;EventManagerTakeBikesFromStation;77400;SUCCESS;149
1;EventManagerTakeBikesFromStation;77400;SUCCESS;128
1;EventManagerTakeBikesFromStation;77400;SUCCESS;135
1;EventManagerTakeBikesFromStation;77400;SUCCESS;136
1;EventManagerTakeBikesFromStation;77400;SUCCESS;129
1;EventManagerTakeBikesFromStation;77400;SUCCESS;139
1;EventManagerTakeBikesFromStation;77400;SUCCESS;136
1;EventManagerTakeBikesFromStation;77400;SUCCESS;139
1;EventManagerTakeBikesFromStation;77400;SUCCESS;129
1;EventManagerTakeBikesFromStation;77400;SUCCESS;149
1;EventManagerTakeBikesFromStation;77400;SUCCESS;129
1;EventManagerTakeBikesFromStation;77400;SUCCESS;136
1;EventManagerTakeBikesFromStation;77400;SUCCESS;136
1;EventManagerTakeBikesFromStation;77400;SUCCESS;175
1;EventManagerTakeBikesFromStation;77400;SUCCESS;135
1;EventManagerTakeBikesFromStation;77400;SUCCESS;149
1;EventManagerTakeBikesFromStation;77400;SUCCESS;129
1;EventManagerTakeBikesFromStation;77400;SUCCESS;139
1;EventManagerTakeBikesFromStation;77400;SUCCESS;175
1;EventManagerTakeBikesFromStation;77400;SUCCESS;135
1;EventManagerTakeBikesFromStation;77400;SUCCESS;139
1;EventManagerTakeBikesFromStation;77400;SUCCESS;139
1;EventManagerTakeBikesFromStation;77400;SUCCESS;128
1;EventManagerTakeBikesFromStation;77400;SUCCESS;149
1;EventManagerTakeBikesFromStation;77400;SUCCESS;136
1;EventManagerTakeBikesFromStation;77400;SUCCESS;128
1;EventManagerTakeBikesFromStation;77400;SUCCESS;175
1;EventManagerAddBikesToStation;78032;SUCCESS;143
1;EventManagerAddBikesToStation;78067;SUCCESS;91
1;EventManagerAddBikesToStation;78110;SUCCESS;143
1;EventManagerAddBikesToStation;78128;SUCCESS;143
1;EventManagerAddBikesToStation;78198;SUCCESS;91
1;EventManagerAddBikesToStation;78399;SUCCESS;143
1;EventManagerAddBikesToStation;78432;SUCCESS;143
1;EventManagerAddBikesToStation;78449;SUCCESS;143
1;EventManagerAddBikesToStation;78497;SUCCESS;91
1;EventManagerAddBikesToStation;78567;SUCCESS;91
1;EventManagerAddBikesToStation;78593;SUCCESS;154
1;EventManagerAddBikesToStation;78607;SUCCESS;154
1;EventManagerAddBikesToStation;78640;SUCCESS;91
1;EventManagerAddBikesToStation;78649;SUCCESS;154
1;EventManagerAddBikesToStation;78667;SUCCESS;154
1;EventManagerAddBikesToStation;78688;SUCCESS;154
1;EventManagerAddBikesToStation;78711;SUCCESS;91
1;EventManagerAddBikesToStation;78778;SUCCESS;91
1;EventManagerAddBikesToStation;78839;SUCCESS;145
1;EventManagerAddBikesToStation;78844;SUCCESS;145
1;EventManagerAddBikesToStation;78940;SUCCESS;154
1;EventManagerAddBikesToStation;78983;SUCCESS;154
1;EventManagerAddBikesToStation;79058;SUCCESS;12
1;EventManagerAddBikesToStation;79072;SUCCESS;12
1;EventManagerAddBikesToStation;79077;SUCCESS;12
1;EventManagerAddBikesToStation;79082;SUCCESS;12
1;EventManagerAddBikesToStation;79095;SUCCESS;154
1;EventManagerAddBikesToStation;79107;SUCCESS;12
1;EventManagerAddBikesToStation;79125;SUCCESS;154
1;EventManagerAddBikesToStation;79128;SUCCESS;12
1;EventManagerAddBikesToStation;79140;SUCCESS;12
1;EventManagerAddBikesToStation;79148;SUCCESS;154
1;EventManagerAddBikesToStation;79162;SUCCESS;145
1;EventManagerAddBikesToStation;79270;SUCCESS;110
1;EventManagerAddBikesToStation;79391;SUCCESS;110
1;EventManagerAddBikesToStation;79455;SUCCESS;110
1;EventManagerAddBikesToStation;79481;SUCCESS;153
1;EventManagerAddBikesToStation;79621;SUCCESS;145
1;EventManagerAddBikesToStation;79645;SUCCESS;145
1;EventManagerAddBikesToStation;80026;SUCCESS;5
1;EventManagerAddBikesToStation;80041;SUCCESS;5
1;EventManagerAddBikesToStation;80085;SUCCESS;5
1;EventManagerAddBikesToStation;80091;SUCCESS;5
1;EventManagerAddBikesToStation;80109;SUCCESS;5
1;EventManagerAddBikesToStation;80148;SUCCESS;5
1;EventManagerAddBikesToStation;80456;SUCCESS;153
1;EventManagerAddBikesToStation;80686;SUCCESS;153
1;EventManagerAddBikesToStation;80707;SUCCESS;153
1;EventManagerAddBikesToStation;80725;SUCCESS;153
1;EventManagerAddBikesToStation;80726;SUCCESS;153
1;EventManagerTakeBikesFromStation;81000;SUCCESS;173
1;EventManagerTakeBikesFromStation;81000;SUCCESS;89
1;EventManagerTakeBikesFromStation;81000;SUCCESS;173
1;EventManagerTakeBikesFromStation;81000;SUCCESS;89
1;EventManagerTakeBikesFromStation;81000;SUCCESS;173
1;EventManagerTakeBikesFromStation;81000;SUCCESS;82
1;EventManagerTakeBikesFromStation;81000;SUCCESS;89
1;EventManagerTakeBikesFromStation;81000;SUCCESS;89
1;EventManagerTakeBikesFromStation;81000;SUCCESS;89
1;EventManagerTakeBikesFromStation;81000;SUCCESS;173
1;EventManagerTakeBikesFromStation;81000;SUCCESS;82
1;EventManagerTakeBikesFromStation;81000;SUCCESS;89
1;EventManagerTakeBikesFromStation;81000;SUCCESS;173
1;EventManagerTakeBikesFromStation;81000;SUCCESS;82
1;EventManagerTakeBikesFromStation;81000;SUCCESS;173
1;EventManagerTakeBikesFromStation;81000;SUCCESS;173
1;EventManagerTakeBikesFromStation;81000;SUCCESS;173
1;EventManagerTakeBikesFromStation;81000;SUCCESS;173
1;EventManagerTakeBikesFromStation;81000;SUCCESS;173
1;EventManagerTakeBikesFromStation;81000;SUCCESS;173
1;EventManagerTakeBikesFromStation;81000;SUCCESS;82
1;EventManagerTakeBikesFromStation;81000;SUCCESS;82
1;EventManagerTakeBikesFromStation;81000;SUCCESS;82
1;EventManagerTakeBikesFromStation;81000;SUCCESS;173
1;EventManagerTakeBikesFromStation;81000;SUCCESS;89
1;EventManagerAddBikesToStation;81891;SUCCESS;9
1;EventManagerAddBikesToStation;81907;SUCCESS;9
1;EventManagerAddBikesToStation;82230;SUCCESS;9
1;EventManagerAddBikesToStation;82270;SUCCESS;9
1;EventManagerAddBikesToStation;82289;SUCCESS;9
1;EventManagerAddBikesToStation;82302;SUCCESS;9
1;EventManagerAddBikesToStation;82318;SUCCESS;9
1;EventManagerAddBikesToStation;82334;SUCCESS;9
1;EventManagerAddBikesToStation;82363;SUCCESS;9
1;EventManagerAddBikesToStation;82737;SUCCESS;58
1;EventManagerAddBikesToStation;82767;SUCCESS;58
1;EventManagerAddBikesToStation;82794;SUCCESS;58
1;EventManagerAddBikesToStation;82840;SUCCESS;58
1;EventManagerAddBikesToStation;82878;SUCCESS;58
1;EventManagerAddBikesToStation;82883;SUCCESS;58
1;EventManagerAddBikesToStation;82898;SUCCESS;61
1;EventManagerAddBikesToStation;82941;SUCCESS;61
1;EventManagerAddBikesToStation;82959;SUCCESS;58
1;EventManagerAddBikesToStation;82983;SUCCESS;61
1;EventManagerAddBikesToStation;83022;SUCCESS;61
1;EventManagerAddBikesToStation;83065;SUCCESS;61
1;EventManagerAddBikesToStation;83105;SUCCESS;61
1;EventManagerAddBikesToStation;83149;SUCCESS;61
1;EventManagerAddBikesToStation;83453;SUCCESS;61
1;EventManagerAddBikesToStation;83502;SUCCESS;61
1;EventManagerAddBikesToStation;83554;SUCCESS;61
1;EventManagerAddBikesToStation;83620;SUCCESS;61
1;EventManagerAddBikesToStation;83706;SUCCESS;61
1;EventManagerAddBikesToStation;83791;SUCCESS;61
